Date,Open,High,Low,Close*,Adj. close**,Volume
10-Feb-22,"14,228.68","14,509.56","14,118.20","14,185.64","14,185.64","5,191,050,000"
9-Feb-22,"14,368.16","14,490.72","14,330.87","14,490.37","14,490.37","4,713,210,000"
8-Feb-22,"13,984.43","14,226.48","13,934.78","14,194.45","14,194.45","4,277,150,000"
7-Feb-22,"14,118.79","14,236.31","13,974.10","14,015.67","14,015.67","4,253,020,000"
4-Feb-22,"13,958.48","14,222.76","13,850.39","14,098.01","14,098.01","4,104,120,000"
3-Feb-22,"14,045.83","14,207.89","13,851.74","13,878.82","13,878.82","4,306,490,000"
2-Feb-22,"14,494.47","14,504.82","14,264.65","14,417.55","14,417.55","4,647,630,000"
1-Feb-22,"14,277.43","14,358.69","14,070.77","14,346.00","14,346.00","4,650,460,000"
31-Jan-22,"13,812.19","14,242.90","13,767.71","14,239.88","14,239.88","5,111,460,000"
28-Jan-22,"13,436.71","13,771.91","13,236.56","13,770.57","13,770.57","4,955,960,000"
27-Jan-22,"13,710.99","13,765.91","13,322.66","13,352.78","13,352.78","5,155,970,000"
26-Jan-22,"13,871.77","14,002.65","13,392.19","13,542.12","13,542.12","5,734,390,000"
25-Jan-22,"13,610.87","13,781.62","13,414.14","13,539.29","13,539.29","4,981,070,000"
24-Jan-22,"13,481.50","13,876.61","13,094.65","13,855.13","13,855.13","6,982,960,000"
21-Jan-22,"14,046.22","14,171.72","13,764.24","13,768.92","13,768.92","5,845,830,000"
20-Jan-22,"14,462.85","14,642.03","14,140.78","14,154.02","14,154.02","5,078,450,000"
19-Jan-22,"14,582.22","14,658.89","14,331.65","14,340.26","14,340.26","4,639,990,000"
18-Jan-22,"14,681.83","14,740.54","14,482.94","14,506.90","14,506.90","5,027,990,000"
14-Jan-22,"14,708.02","14,897.68","14,689.43","14,893.75","14,893.75","4,345,780,000"
13-Jan-22,"15,245.04","15,259.71","14,782.24","14,806.81","14,806.81","4,283,070,000"
12-Jan-22,"15,263.10","15,319.03","15,117.29","15,188.39","15,188.39","4,321,180,000"
11-Jan-22,"14,919.26","15,158.71","14,837.63","15,153.45","15,153.45","4,378,660,000"
10-Jan-22,"14,751.78","14,953.85","14,530.23","14,942.83","14,942.83","5,303,230,000"
7-Jan-22,"15,095.72","15,171.02","14,877.63","14,935.90","14,935.90","4,229,270,000"
6-Jan-22,"15,024.15","15,198.45","14,914.87","15,080.86","15,080.86","4,774,740,000"
5-Jan-22,"15,547.16","15,586.30","15,095.18","15,100.17","15,100.17","5,011,990,000"
4-Jan-22,"15,852.14","15,852.14","15,512.41","15,622.72","15,622.72","5,109,270,000"
3-Jan-22,"15,732.50","15,832.80","15,644.09","15,832.80","15,832.80","4,412,130,000"
31-Dec-21,"15,722.91","15,777.43","15,643.94","15,644.97","15,644.97","3,379,850,000"
30-Dec-21,"15,758.98","15,868.09","15,729.16","15,741.56","15,741.56","3,732,730,000"
29-Dec-21,"15,794.92","15,821.81","15,679.85","15,766.22","15,766.22","3,694,500,000"
28-Dec-21,"15,895.20","15,901.47","15,757.07","15,781.72","15,781.72","3,623,600,000"
27-Dec-21,"15,696.83","15,871.40","15,696.83","15,871.26","15,871.26","3,730,120,000"
23-Dec-21,"15,544.79","15,697.98","15,528.91","15,653.37","15,653.37","3,918,200,000"
22-Dec-21,"15,319.16","15,525.97","15,303.06","15,521.89","15,521.89","4,080,900,000"
21-Dec-21,"15,140.43","15,349.06","15,015.03","15,341.09","15,341.09","4,546,230,000"
20-Dec-21,"14,933.00","15,007.30","14,860.04","14,980.94","14,980.94","4,576,750,000"
17-Dec-21,"15,036.77","15,288.78","14,960.37","15,169.68","15,169.68","7,616,320,000"
16-Dec-21,"15,629.08","15,633.19","15,119.49","15,180.43","15,180.43","4,890,470,000"
15-Dec-21,"15,230.71","15,575.76","15,055.23","15,565.58","15,565.58","5,318,850,000"
14-Dec-21,"15,215.96","15,317.55","15,097.35","15,237.64","15,237.64","4,802,460,000"
13-Dec-21,"15,621.27","15,637.06","15,408.25","15,413.28","15,413.28","4,549,170,000"
10-Dec-21,"15,629.59","15,677.60","15,477.85","15,630.60","15,630.60","4,395,460,000"
9-Dec-21,"15,720.54","15,796.05","15,511.12","15,517.37","15,517.37","4,484,230,000"
8-Dec-21,"15,690.65","15,792.64","15,618.88","15,786.99","15,786.99","4,600,800,000"
7-Dec-21,"15,510.91","15,720.09","15,507.66","15,686.92","15,686.92","5,091,220,000"
6-Dec-21,"15,117.63","15,281.99","14,931.61","15,225.15","15,225.15","5,095,960,000"
3-Dec-21,"15,428.71","15,470.36","14,931.06","15,085.47","15,085.47","5,859,520,000"
2-Dec-21,"15,181.82","15,444.54","15,150.12","15,381.32","15,381.32","5,390,100,000"
1-Dec-21,"15,752.27","15,816.82","15,243.93","15,254.05","15,254.05","6,266,020,000"
30-Nov-21,"15,716.50","15,828.20","15,451.39","15,537.69","15,537.69","6,609,380,000"
29-Nov-21,"15,719.42","15,833.11","15,644.61","15,782.83","15,782.83","4,800,570,000"
26-Nov-21,"15,664.38","15,731.54","15,456.09","15,491.66","15,491.66","3,502,030,000"
24-Nov-21,"15,677.88","15,848.56","15,591.36","15,845.23","15,845.23","4,178,630,000"
23-Nov-21,"15,809.50","15,895.86","15,601.46","15,775.14","15,775.14","5,412,610,000"
22-Nov-21,"16,120.92","16,212.23","15,851.04","15,854.76","15,854.76","5,531,070,000"
19-Nov-21,"16,042.16","16,121.12","16,017.23","16,057.44","16,057.44","4,849,160,000"
18-Nov-21,"15,973.39","16,010.88","15,848.83","15,993.71","15,993.71","5,361,690,000"
17-Nov-21,"15,973.62","15,998.57","15,909.39","15,921.57","15,921.57","5,024,540,000"
16-Nov-21,"15,840.32","15,989.61","15,825.00","15,973.86","15,973.86","5,441,150,000"
15-Nov-21,"15,894.82","15,918.45","15,778.31","15,853.85","15,853.85","4,978,040,000"
12-Nov-21,"15,752.62","15,874.57","15,705.38","15,860.96","15,860.96","5,412,870,000"
11-Nov-21,"15,752.08","15,768.03","15,695.77","15,704.28","15,704.28","4,520,600,000"
10-Nov-21,"15,753.84","15,867.24","15,543.68","15,622.71","15,622.71","5,336,480,000"
9-Nov-21,"16,024.13","16,035.21","15,836.68","15,886.54","15,886.54","5,531,330,000"
8-Nov-21,"15,995.72","16,038.23","15,961.81","15,982.36","15,982.36","5,620,280,000"
5-Nov-21,"16,003.56","16,053.39","15,900.78","15,971.59","15,971.59","5,534,130,000"
4-Nov-21,"15,849.74","15,966.09","15,827.66","15,940.31","15,940.31","5,252,570,000"
3-Nov-21,"15,658.52","15,821.57","15,616.44","15,811.58","15,811.58","5,274,520,000"
2-Nov-21,"15,583.98","15,656.60","15,569.27","15,649.60","15,649.60","5,118,540,000"
1-Nov-21,"15,541.26","15,598.95","15,470.82","15,595.92","15,595.92","5,239,250,000"
29-Oct-21,"15,323.29","15,504.12","15,323.29","15,498.39","15,498.39","5,310,370,000"
28-Oct-21,"15,304.74","15,452.30","15,290.31","15,448.12","15,448.12","5,660,240,000"
27-Oct-21,"15,276.00","15,364.54","15,235.84","15,235.84","15,235.84","6,083,210,000"
26-Oct-21,"15,317.50","15,384.00","15,198.23","15,235.71","15,235.71","7,035,470,000"
25-Oct-21,"15,142.92","15,259.63","15,070.75","15,226.71","15,226.71","5,677,320,000"
22-Oct-21,"15,158.07","15,193.01","15,021.02","15,090.20","15,090.20","5,719,760,000"
21-Oct-21,"15,104.80","15,222.25","15,094.14","15,215.70","15,215.70","4,880,390,000"
20-Oct-21,"15,160.00","15,178.39","15,071.15","15,121.68","15,121.68","4,086,590,000"
19-Oct-21,"15,073.13","15,137.85","15,049.73","15,129.09","15,129.09","4,443,000,000"
18-Oct-21,"14,839.74","15,026.68","14,833.28","15,021.81","15,021.81","4,142,540,000"
15-Oct-21,"14,891.24","14,904.98","14,847.96","14,897.34","14,897.34","4,473,930,000"
14-Oct-21,"14,717.50","14,827.56","14,699.52","14,823.43","14,823.43","4,240,520,000"
13-Oct-21,"14,537.17","14,589.28","14,471.88","14,571.64","14,571.64","4,032,440,000"
12-Oct-21,"14,539.09","14,552.71","14,441.60","14,465.92","14,465.92","4,037,030,000"
11-Oct-21,"14,540.08","14,665.99","14,482.62","14,486.20","14,486.20","3,522,230,000"
8-Oct-21,"14,694.72","14,699.91","14,569.68","14,579.54","14,579.54","3,557,630,000"
7-Oct-21,"14,631.80","14,755.72","14,615.14","14,654.02","14,654.02","3,936,210,000"
6-Oct-21,"14,289.45","14,509.55","14,259.07","14,501.91","14,501.91","4,443,760,000"
5-Oct-21,"14,312.86","14,508.65","14,299.78","14,433.83","14,433.83","4,143,190,000"
4-Oct-21,"14,493.12","14,499.74","14,181.69","14,255.48","14,255.48","4,539,650,000"
1-Oct-21,"14,494.93","14,606.82","14,324.01","14,566.70","14,566.70","4,688,550,000"
30-Sep-21,"14,582.60","14,632.36","14,444.30","14,448.58","14,448.58","5,910,550,000"
29-Sep-21,"14,614.88","14,676.62","14,493.67","14,512.44","14,512.44","5,246,170,000"
28-Sep-21,"14,787.21","14,817.74","14,539.88","14,546.68","14,546.68","4,954,270,000"
27-Sep-21,"14,954.18","15,003.16","14,864.96","14,969.97","14,969.97","4,619,450,000"
24-Sep-21,"14,961.61","15,067.56","14,946.57","15,047.70","15,047.70","3,972,140,000"
23-Sep-21,"14,960.00","15,085.44","14,932.51","15,052.24","15,052.24","4,176,520,000"
22-Sep-21,"14,800.59","14,950.12","14,767.01","14,896.85","14,896.85","4,229,870,000"
21-Sep-21,"14,803.36","14,847.03","14,696.47","14,746.40","14,746.40","4,056,340,000"
20-Sep-21,"14,758.14","14,841.82","14,530.07","14,713.90","14,713.90","4,860,630,000"
17-Sep-21,"15,163.36","15,166.56","14,998.73","15,043.97","15,043.97","6,682,650,000"
16-Sep-21,"15,120.09","15,205.50","15,047.14","15,181.92","15,181.92","3,681,700,000"
15-Sep-21,"15,071.34","15,174.38","14,984.68","15,161.53","15,161.53","4,446,270,000"
14-Sep-21,"15,168.45","15,181.19","15,008.30","15,037.76","15,037.76","4,571,950,000"
13-Sep-21,"15,211.43","15,215.44","15,030.85","15,105.58","15,105.58","4,701,190,000"
10-Sep-21,"15,332.92","15,349.47","15,111.31","15,115.49","15,115.49","4,567,980,000"
9-Sep-21,"15,296.06","15,352.38","15,245.17","15,248.25","15,248.25","3,997,250,000"
8-Sep-21,"15,360.35","15,360.35","15,206.61","15,286.64","15,286.64","4,113,530,000"
7-Sep-21,"15,375.98","15,403.44","15,343.28","15,374.33","15,374.33","3,967,040,000"
3-Sep-21,"15,313.41","15,375.56","15,283.67","15,363.52","15,363.52","3,692,170,000"
2-Sep-21,"15,358.47","15,380.07","15,285.35","15,331.18","15,331.18","4,018,120,000"
1-Sep-21,"15,308.98","15,379.50","15,302.11","15,309.38","15,309.38","4,248,030,000"
31-Aug-21,"15,262.88","15,278.96","15,202.67","15,259.24","15,259.24","4,170,170,000"
30-Aug-21,"15,165.94","15,288.08","15,165.12","15,265.89","15,265.89","4,034,110,000"
27-Aug-21,"14,969.77","15,144.48","14,966.52","15,129.50","15,129.50","4,006,310,000"
26-Aug-21,"15,025.17","15,059.63","14,939.56","14,945.81","14,945.81","3,610,970,000"
25-Aug-21,"15,039.03","15,059.43","15,011.58","15,041.86","15,041.86","3,629,990,000"
24-Aug-21,"14,978.14","15,034.89","14,965.54","15,019.80","15,019.80","3,792,870,000"
23-Aug-21,"14,776.98","14,963.47","14,776.98","14,942.65","14,942.65","3,893,990,000"
20-Aug-21,"14,571.53","14,722.16","14,571.53","14,714.66","14,714.66","3,864,780,000"
19-Aug-21,"14,423.16","14,610.76","14,423.16","14,541.79","14,541.79","4,172,870,000"
18-Aug-21,"14,636.24","14,697.25","14,516.30","14,525.91","14,525.91","3,814,120,000"
17-Aug-21,"14,670.56","14,716.95","14,550.88","14,656.18","14,656.18","4,151,190,000"
16-Aug-21,"14,771.53","14,794.68","14,610.02","14,793.76","14,793.76","3,953,840,000"
13-Aug-21,"14,825.07","14,850.61","14,797.22","14,822.90","14,822.90","4,038,130,000"
12-Aug-21,"14,751.36","14,824.31","14,698.94","14,816.26","14,816.26","4,020,260,000"
11-Aug-21,"14,834.38","14,842.50","14,692.41","14,765.14","14,765.14","3,980,530,000"
10-Aug-21,"14,887.75","14,894.61","14,754.48","14,788.09","14,788.09","3,978,790,000"
9-Aug-21,"14,855.76","14,883.81","14,802.69","14,860.18","14,860.18","4,095,760,000"
6-Aug-21,"14,864.22","14,890.18","14,788.59","14,835.76","14,835.76","4,159,050,000"
5-Aug-21,"14,794.08","14,896.47","14,776.03","14,895.12","14,895.12","4,087,320,000"
4-Aug-21,"14,747.21","14,812.37","14,734.12","14,780.53","14,780.53","4,319,400,000"
3-Aug-21,"14,713.99","14,762.60","14,584.09","14,761.29","14,761.29","4,117,520,000"
2-Aug-21,"14,758.60","14,770.41","14,665.67","14,681.07","14,681.07","3,738,200,000"
30-Jul-21,"14,615.85","14,728.78","14,615.85","14,672.68","14,672.68","3,628,750,000"
29-Jul-21,"14,771.17","14,833.74","14,761.38","14,778.26","14,778.26","3,904,590,000"
28-Jul-21,"14,715.66","14,798.88","14,645.63","14,762.58","14,762.58","4,235,390,000"
27-Jul-21,"14,807.95","14,811.08","14,503.76","14,660.58","14,660.58","4,300,000,000"
26-Jul-21,"14,821.03","14,863.65","14,790.49","14,840.71","14,840.71","4,409,960,000"
23-Jul-21,"14,753.06","14,846.06","14,698.77","14,836.99","14,836.99","3,959,410,000"
22-Jul-21,"14,652.72","14,694.19","14,617.87","14,684.60","14,684.60","3,574,560,000"
21-Jul-21,"14,508.75","14,633.14","14,498.65","14,631.95","14,631.95","4,075,150,000"
20-Jul-21,"14,330.46","14,555.75","14,271.23","14,498.88","14,498.88","4,618,980,000"
19-Jul-21,"14,235.98","14,313.60","14,178.66","14,274.98","14,274.98","4,507,040,000"
16-Jul-21,"14,597.51","14,623.02","14,413.32","14,427.24","14,427.24","4,048,940,000"
15-Jul-21,"14,635.78","14,650.37","14,451.80","14,543.13","14,543.13","4,493,540,000"
14-Jul-21,"14,780.90","14,790.55","14,632.95","14,644.95","14,644.95","4,461,730,000"
13-Jul-21,"14,715.13","14,803.68","14,660.19","14,677.65","14,677.65","4,553,380,000"
12-Jul-21,"14,743.86","14,761.08","14,672.63","14,733.24","14,733.24","3,864,500,000"
9-Jul-21,"14,578.43","14,710.20","14,552.26","14,701.92","14,701.92","3,809,040,000"
8-Jul-21,"14,409.20","14,610.06","14,371.59","14,559.78","14,559.78","4,550,600,000"
7-Jul-21,"14,753.41","14,755.33","14,580.79","14,665.06","14,665.06","4,582,030,000"
6-Jul-21,"14,661.55","14,687.00","14,529.80","14,663.64","14,663.64","4,464,780,000"
2-Jul-21,"14,582.98","14,649.11","14,555.34","14,639.33","14,639.33","3,731,730,000"
1-Jul-21,"14,493.69","14,533.55","14,439.40","14,522.38","14,522.38","4,371,620,000"
30-Jun-21,"14,509.85","14,526.81","14,478.06","14,503.95","14,503.95","5,264,790,000"
29-Jun-21,"14,509.19","14,535.97","14,471.38","14,528.33","14,528.33","4,842,860,000"
28-Jun-21,"14,417.81","14,505.19","14,417.20","14,500.51","14,500.51","4,235,620,000"
25-Jun-21,"14,400.81","14,409.08","14,337.65","14,360.39","14,360.39","7,436,800,000"
24-Jun-21,"14,357.27","14,414.46","14,333.70","14,369.71","14,369.71","4,297,280,000"
23-Jun-21,"14,263.38","14,317.66","14,246.30","14,271.73","14,271.73","4,394,600,000"
22-Jun-21,"14,138.29","14,269.77","14,121.00","14,253.27","14,253.27","4,405,260,000"
21-Jun-21,"14,047.42","14,150.78","13,960.04","14,141.48","14,141.48","4,523,120,000"
18-Jun-21,"14,096.93","14,129.22","14,009.04","14,030.38","14,030.38","6,105,960,000"
17-Jun-21,"13,999.13","14,196.21","13,998.93","14,161.35","14,161.35","4,526,780,000"
16-Jun-21,"14,085.55","14,129.69","13,903.73","14,039.68","14,039.68","4,632,480,000"
15-Jun-21,"14,166.64","14,171.02","14,052.16","14,072.86","14,072.86","4,517,770,000"
14-Jun-21,"14,083.47","14,175.45","14,056.67","14,174.14","14,174.14","4,394,380,000"
11-Jun-21,"14,030.85","14,069.42","14,006.59","14,069.42","14,069.42","4,140,190,000"
10-Jun-21,"13,933.88","14,031.19","13,904.40","14,020.33","14,020.33","4,889,500,000"
9-Jun-21,"13,980.23","14,003.50","13,906.45","13,911.75","13,911.75","5,607,720,000"
8-Jun-21,"13,946.32","13,981.72","13,831.98","13,924.91","13,924.91","5,894,140,000"
7-Jun-21,"13,802.82","13,889.11","13,784.89","13,881.72","13,881.72","4,602,940,000"
4-Jun-21,"13,697.25","13,826.82","13,692.01","13,814.49","13,814.49","4,341,800,000"
3-Jun-21,"13,655.75","13,684.13","13,548.93","13,614.51","13,614.51","5,367,460,000"
2-Jun-21,"13,743.24","13,775.89","13,689.74","13,756.33","13,756.33","5,059,810,000"
1-Jun-21,"13,829.06","13,836.17","13,678.77","13,736.48","13,736.48","4,155,670,000"
28-May-21,"13,792.05","13,820.87","13,747.61","13,748.74","13,748.74","4,435,220,000"
27-May-21,"13,742.59","13,776.52","13,701.63","13,736.28","13,736.28","5,057,550,000"
26-May-21,"13,693.94","13,750.16","13,679.59","13,738.00","13,738.00","4,231,140,000"
25-May-21,"13,721.54","13,751.14","13,631.80","13,657.17","13,657.17","4,084,480,000"
24-May-21,"13,557.21","13,708.85","13,551.01","13,661.17","13,661.17","3,490,650,000"
21-May-21,"13,616.19","13,616.58","13,463.26","13,470.99","13,470.99","3,704,590,000"
20-May-21,"13,356.63","13,563.52","13,355.71","13,535.74","13,535.74","3,972,730,000"
19-May-21,"13,078.19","13,304.61","13,072.23","13,299.74","13,299.74","4,314,980,000"
18-May-21,"13,416.90","13,485.34","13,299.93","13,303.64","13,303.64","4,283,680,000"
17-May-21,"13,368.80","13,399.17","13,265.40","13,379.05","13,379.05","3,980,630,000"
14-May-21,"13,255.65","13,460.88","13,242.97","13,429.98","13,429.98","4,008,110,000"
13-May-21,"13,150.94","13,247.87","13,007.24","13,124.99","13,124.99","4,681,530,000"
12-May-21,"13,215.49","13,288.61","13,002.54","13,031.68","13,031.68","4,730,740,000"
11-May-21,"13,115.85","13,423.31","13,107.67","13,389.43","13,389.43","4,719,720,000"
10-May-21,"13,687.59","13,687.93","13,401.74","13,401.86","13,401.86","4,795,690,000"
7-May-21,"13,723.09","13,828.62","13,690.75","13,752.24","13,752.24","4,376,800,000"
6-May-21,"13,557.83","13,635.73","13,439.39","13,632.84","13,632.84","5,000,710,000"
5-May-21,"13,731.13","13,753.05","13,553.93","13,582.42","13,582.42","4,517,100,000"
4-May-21,"13,774.51","13,795.57","13,485.59","13,633.50","13,633.50","5,852,850,000"
3-May-21,"14,031.77","14,042.12","13,881.51","13,895.12","13,895.12","4,718,850,000"
30-Apr-21,"13,970.73","14,084.76","13,941.63","13,962.68","13,962.68","4,762,770,000"
29-Apr-21,"14,204.51","14,211.57","13,952.80","14,082.55","14,082.55","4,854,340,000"
28-Apr-21,"14,082.78","14,133.65","14,034.70","14,051.03","14,051.03","4,532,050,000"
27-Apr-21,"14,170.91","14,171.24","14,064.28","14,090.22","14,090.22","4,665,430,000"
26-Apr-21,"14,052.38","14,154.03","14,019.50","14,138.78","14,138.78","4,479,480,000"
23-Apr-21,"13,861.37","14,062.74","13,856.83","14,016.81","14,016.81","4,332,500,000"
22-Apr-21,"13,952.57","14,015.87","13,771.04","13,818.41","13,818.41","4,397,030,000"
21-Apr-21,"13,745.77","13,951.35","13,706.86","13,950.22","13,950.22","3,967,090,000"
20-Apr-21,"13,894.46","13,927.67","13,698.67","13,786.27","13,786.27","4,229,410,000"
19-Apr-21,"13,984.58","14,041.79","13,842.57","13,914.77","13,914.77","4,349,340,000"
16-Apr-21,"14,059.11","14,062.50","13,977.05","14,052.34","14,052.34","4,414,640,000"
15-Apr-21,"13,983.23","14,049.13","13,970.42","14,038.76","14,038.76","4,382,620,000"
14-Apr-21,"14,004.08","14,033.63","13,839.04","13,857.84","13,857.84","4,102,380,000"
13-Apr-21,"13,902.45","14,011.51","13,902.45","13,996.10","13,996.10","4,200,290,000"
12-Apr-21,"13,854.44","13,877.00","13,783.95","13,850.00","13,850.00","4,230,160,000"
9-Apr-21,"13,787.02","13,905.41","13,748.35","13,900.19","13,900.19","3,906,460,000"
*Close price adjusted for splits.**Close price adjusted for splits and dividend and/or capital gain distributions.,,,,,,
