Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.23390197753906,140014000
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.27751922607422,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.464805603027344,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.936073303222656,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.8560905456543,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.539615631103516,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,37.160133361816406,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.278900146484375,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.91289520263672,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.35783386230469,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,37.101959228515625,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.55522155761719,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.7782096862793,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,38.01091003417969,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,37.1577033996582,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.307987213134766,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,37.012271881103516,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,38.238739013671875,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.884857177734375,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.492191314697266,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,40.05421447753906,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.342655181884766,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.362037658691406,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.508522033691406,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.21870422363281,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,42.23325729370117,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.433387756347656,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.48207092285156,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.243507385253906,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.59891891479492,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.42607879638672,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.57699966430664,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.48450469970703,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.60865020751953,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.87641906738281,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.640296936035156,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,42.1052360534668,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.41194534301758,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.43629837036133,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.5677375793457,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,42.149051666259766,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.59209060668945,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.80630111694336,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.72840118408203,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.4825439453125,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.99082946777344,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,42.09062576293945,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.54874801635742,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,44.03802490234375,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.23277282714844,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.7244873046875,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.30626678466797,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.76878356933594,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.40607833862305,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.8028678894043,124140800
